da,black,xd,text,n,gonna,ur,shit,ok,dat,lol,fuck,weekend,blacky,play,na,start,bored,haha,iz
cata,yearn,flippers,bothersome,nightlight,traps,tegaki,norahs,whaling,reobsessed,inhalation,infinitesimal,millimeter,caramelldansen,stabing,boytoy,mooses,yara,anna,house
vibrations,dreadlocks,regard,hours,climb,wants,miss,todays,weekend,looking,track,mind,sick,run,family,bassnectar,tired,pretty,th,change
guinea,ecu,wichita,royale,againlol,tumbled,bekomme,geddit,blockbusters,urinated,gorey,straw,roxburgh,penneys,essayand,xd,morning,pool,weekend,stupid
soi,lovely,anymorei,horizons,picasso,cont,fracture,cara,fret,garth,cuddle,youre,wonderful,bauer,motherboard,tonightand,goodi,myselfand,muchbut,outnow
feeling,lol,weekend,status,awesome,house,bored,amazing,tired,lost,looking,morning,heart,phone,yay,wow,bed,family,everything,thank
weekend,morning,talk,awesome,wonderful,flying,give,na,bananas,watching,play,break,lol,maybe,girl,yang,sa,ready,nice,far
ny,fl,ga,morning,loading,tn,ca,tx,loaded,nc,sc,ft,baltimore,hills,waiting,clinton,monday,city,lauderdale,mcdonald
answer,todays,asks,jeopardy,category,states,geographic,question,bryan,wonders,skull,meryl,laramie,words,breeds,destinations,refering,inventor,s,amendments
jalapexcxbo,de,en,que,scorpio,ciroc,jerry,lol,la,y,el,weekend,un,black,para,feeling,paris,start,lo,miss
strand,tuyo,enriched,nio,shortens,dickerson,oregonians,lol,snow,give,gonna,na,guys,shit,ok,xcxa,morning,yay,ko,help
playa,squirrel,verbal,puerto,seth,scared,tommie,daymy,vessels,aishiteru,wellnot,glands,heath,barrier,bored,alphabetical,seton,heat,loud,cheery
smiley,temper,hoop,gta,fed,persevere,pissed,piss,bf,job,gear,wantneed,wants,catalogue,narrowly,towers,shifted,wankers,annoyed,coz
south,train,midnight,mos,believe,mist,clinging,took,steven,lonely,relationship,boot,understood,clouded,violent,intimate,aspire,selfish,living,traveled
bored,text,black,cell,guy,fly,guess,bed,awake,haha,blacky,powerless,wht,playing,ughhh,hellz,ughh,wow,r,gonna
vegas,las,flop,harrison,bagels,subway,sawyer,sonnet,chino,wave,flint,johnson,drag,daylight,float,passover,classy,butter,panda,card
lol,house,status,awesome,sick,give,mom,di,bored,nice,hours,e,person,stop,hit,fucking,phone,n,keep,watching
folk,suffolk,radio,stirring,funniest,gps,contest,cabbage,canadian,google,dora,classic,paddy,effective,lockerz,sports,crystal,bane,threats,western
criminal,hes,minds,jude,cat,revealing,beard,ellen,carpets,shattered,roll,hey,venture,binoculars,chanel,dazzle,watching,unappreciated,upstairs,spell
household,xxd,rj,overflow,bloos,channeled,realllllllly,mosquitos,dumba,jeffs,lawl,error,sudden,memes,lol,wants,_,uggg,slaughter,utter
manager,perez,literacy,compensation,estimated,kierkegaard,volcanic,soren,created,belief,chillax,valleys,switching,alchohol,bennet,idealism,cut,bewildered,copyand,washroom
become,others,fear,happiness,faith,peace,strength,learn,strong,matter,future,live,truly,power,purpose,moment,actions,earth,path,greater
da,appleby,brie,natal,lu,ro,carnaval,mala,welcome,silva,bom,pereira,adora,fez,mara,copa,verdade,leaping,porto,melhores
hatter,existo,crazier,seem,lesser,symphonic,keha,weve,q,hands,blame,stop,revenge,youre,crazy,gonna,hold,meta,watch,youve
church,bible,christian,service,worship,word,yes,faith,christianity,jesus,baptist,study,name,pray,dr,gospel,works,aaron,carr,gives
zombies,slipknot,bell,torment,greenbay,lebron,rain,flame,hotttt,vaya,generated,bassist,tommys,years,july,gift,onemangacom,morphing,winning,crushing
reminder,hospitals,rem,redundant,nightit,splits,suggesting,angsty,daythe,pitt,prescription,curry,woman,dealin,diddle,sitcom,cruises,heartbroken,reinforce,splat
backing,bearded,curiousity,scanned,_o,ownage,humping,wobbled,membrane,razorblades,miniatures,workday,sleepzzzz,appologise,cluster,sadlly,xd,neighbour,units,lol
multi,oprah,cei,winfrey,oameni,ani,fal,starbucks,goethe,blanka,shop,looks,bucuresti,maritat,science,poti,andu,leave,french,carrot
cosplay,ponyo,desu,dial,blacks,berries,ksu,yay,monies,ramen,trigun,lucie,spoiler,katamari,marvel,watching,sirius,eragon,th,dozing
lama,dalai,puppies,breakin,chai,dogs,pups,healing,puppy,develop,david,revenge,solutions,art,urgent,e,yeux,pair,beauty,breezer
x_x,rawr,gah,nigh,ipod,plo,sweeeeet,reading,sims,auction,grawr,habit,conspiring,hawkeye,beatle,stumbled,pony,hmmmi,transfer,irritation
shannon,doo,bethany,paramore,england,lizzy,reynolds,hairstyle,lol,rose,cinema,avril,mood,looking,hannah,listening,sleepover,song,l,embarrassing
wound,blue,extended,power,lexus,rx,vacation,house,longer,went,took,mean,car,friend,light,quiet,guys,couple,hours,retired
ri,va,bn,mt,grandkids,pierce,icu,ngi,gaining,cxcxb,cxcxai,t,heart,dustin,thy,kids,ht,vxcxa,wore,ry
e,t,n,q,k,m,b,aq,xa,h,s,w,lve,ng,net,lng,xcxbc,g,nmn,f
consective,miho,lol,game,miss,gonna,hes,sick,phone,hell,black,sleepy,youre,family,makes,wanna,looking,status,hours,house
pokemon,cuz,caught,turtle,harder,rhys,pikachu,ps,bdo,photos,watching,edward,hayleigh,yahoo,ds,busy,emotions,resort,losing,disney
_,lol,ang,na,gonna,sa,family,lord,youre,give,ko,hours,ako,morning,church,said,heart,looking,tell,ng
nyamnyam,xd,gonna,wanna,fuck,wants,bang,dem,heart,money,pretty,de,ya,id,stop,feels,tired,nd,girl,start
hit,tongue,piercing,anymore,temps,loveee,depressed,getn,mah,ne,mailman,mall,eatn,qs,burr,bcuz,jones,lip,larry,couscous
ffs,invade,omfg,barack,citizen,scandal,oot,thieves,obviously,yknow,bud,france,nutritious,seedy,transported,makeover,prediction,lucky,easier,accelerates
wants,allows,sadly,latest,found,shocked,children,fills,male,swords,ministry,pm,soar,likes,fountain,seats,monthly,help,gossip,awesome
colby,lexi,thirty,floats,skippy,suzanne,streetlight,headed,rockfest,manifesto,thacker,wellwe,itxd,plagues,instructional,filmed,tomorrowthis,morningd,lex,xddd
aggravated,lesa,loke,nore,ananya,fiinally,duvals,commericial,everythinig,awesome,weekend,feeling,morning,bed,family,lol,went,xd,watching,tired
dunking,gamecock,conceive,breakeven,hedgehogs,davis,carolina,game,converge,youre,weekend,bff,och,watching,awesome,beautiful,thank,keep,miss,hours
japan,salute,intresting,snowstorm,bores,robins,wahoo,return,colder,side,pray,discounted,sea,lets,land,sun,spring,okthe,classic,prayer
n,lol,bored,_,xd,och,awesome,watching,att,gym,head,thank,wants,status,music,wanna,start,leave,morning,mind
junior,dramas,belle,blisters,gp,thingie,ernie,informed,grinning,super,syed,ccc,stop,malay,haha,dribble,beast,eh,semalam,melayu
scholarship,scholarships,wrists,tart,shinedown,softball,wal,gravel,webs,muscles,tarts,sensor,sodding,cleverly,simons,bronze,prego,hearing,college,mart
gym,tanning,class,shopping,text,taking,homework,bed,shower,til,sonic,nap,studying,sister,ish,open,close,dentist,parades,study
na,en,que,ko,de,hehe,un,sa,ng,ako,la,ang,jag,och,y,pa,ung,e,lng,att
stats,currently,report,psychology,bookstore,sweaters,references,returned,optimism,whoo,presentations,homemade,bahahaha,calvin,circling,balcony,andor,crepes,lab,knit
die,auf,und,der,sich,habe,das,wenn,mit,nacht,german,fxcxbcr,dem,heute,zum,ids,bis,vor,eine,mir
robin,hood,likes,matthews,elena,suggests,narnia,slack,everybody,naked,earring,loves,photo,jennifer,harrys,seen,wants,messages,mcdonalds,yet
usted,bg,allin,friend,listo,quitting,wobble,lay,emoticon,open,apocolypse,uttered,nightmorning,adultery,truth,somalia,aaaahhh,lady,estoy,lie
disturbingly,sleepor,songits,uuhhh,offbut,lepard,wtfand,whatwhat,meanive,pleaseim,gou,discomforts,offened,pansy,slurring,pleaser,fuck,shit,watching,thank
reconnect,produces,epix,lumber,lol,toaccount,de,watch,rated,status,friend,family,gonna,weekend,hours,big,boys,music,movie,youre
warren,swarm,peaks,concluded,destroying,carina,clegg,cycle,owed,masochism,rout,hawkings,toying,confrontational,dictum,quidquid,komm,olbermann,latine,alqaeda
santas,facciamo,di,e,per,il,che,la,non,si,da,potrebbe,cosi,giusto,xcxa,le,una,un,con,ci
hail,nicki,marley,dot,minaj,kanye,drake,deceive,mayra,mischief,lollipops,flee,mirrors,jayz,shootin,lifeless,pants,summer,stomache,aaaargh
trail,box,jazz,bringing,mountain,electronic,oz,lb,blizzard,rant,said,site,bacon,sage,poet,lock,hypocrite,give,untill,offered
bonding,gid,lg,ag,tito,boracay,suzies,hapdi,ga,mong,na,sa,pata,ang,ko,lol,di,ng,ja,party
mountains,africa,istanbul,caravan,alive,wither,nonexistent,nutrition,became,smiles,brow,parti,guys,cup,properties,excitment,daydreams,taste,excellence,refined
wilde,nda,nietzsche,yays,gracie,friedrich,oscar,q,trying,sun,nicest,ya,bones,intellect,c,charming,beginning,quietly,gonna,miss
sweets,pots,cher,irresponsible,cherie,mugs,series,finale,british,pastries,meltdown,reviews,nutcracker,brothersister,xfactor,pauly,itle,walkman,printer,sequins
song,awesome,play,youre,actually,music,watching,computer,watch,yeah,stop,playing,theres,movie,listening,dead,status,theyre,hours,stuff
england,brilliant,driving,pub,xcxa,cup,yes,drunk,bit,car,tea,pint,scotland,united,gutted,result,drinking,twat,lost,football
buh,plasma,siss,coheed,possitive,helm,blow,hdd,concede,protocol,chene,gfs,allods,patching,shine,assholes,terran,larry,hammond,hissy
hella,jackie,lol,gahh,yeah,everbody,kool,noes,boo,livejournal,damn,roof,imma,offline,parnassus,michael,srry,cashews,gawd,candy
la,de,black,text,gonna,hai,bored,_,haha,xd,el,blacky,fly,que,cell,bed,everything,status,s,youre
west,hawks,gilmore,seahawks,win,sidekick,playoff,season,mariners,losses,beach,tampa,omg,series,peoples,try,sounders,jesus,sunday,tee
services,batch,paolo,mehh,wing,aurora,crippled,cleanup,eternity,tendons,rating,button,exclusive,hmpf,loy,cellular,gaar,coin,stripped,degrading
francis,deer,yep,nc,fishin,distinction,babes,surgery,tomorrows,years,granddaughter,bone,bubs,noon,wile,icu,slab,smoker,try,yippee
xxxx,xxx,lol,xxxxx,ly,xx,moz,car,shit,xxxxxx,guys,omg,funny,ppl,gr,haha,r,b,nd,sooo
goose,replaced,twisting,redoing,humor,client,sorts,dough,greatness,decorate,dobe,gdp,mindwell,laterthen,happymy,hunting,thatcuz,weeks,wheni,timeyay
practice,meet,coach,track,varsity,haaaa,y,typed,fye,jv,gtl,football,brothers,jersey,devine,relay,primetime,cravings,settle,dips
n,lol,awesome,feeling,rain,xx,hehe,status,wow,haha,weekend,excited,watch,friend,ek,keep,pretty,friday,copy,amazing
wallet,alls,heartaches,subside,critter,canning,emissions,hydroxyl,comptuer,insomina,proably,methadone,unsweetened,rythum,bookin,splints,theres,youre,honey,said
praise,proverbs,faithful,trust,faith,prayer,reap,colors,mission,lord,troubled,jacobs,harvest,saved,rated,favor,deeply,christ,impossible,verse
baby,gonna,pretty,e,awesome,che,class,youre,feeling,lol,actually,everything,fucking,weekend,di,miss,_,yay,homework,study
mornings,bit,living,dc,wishes,matt,dairy,dead,destress,nice,shiner,help,status,mafia,n,watching,job,gifts,mom,lol
asap,carmen,hub,bonds,regan,twisted,job,jobless,ogden,roomate,youz,beleive,craziness,overview,thug,liers,waitress,offical,mikel,loyalties
attention,list,pays,lets,count,conscious,paying,glad,result,cherish,show,decision,single,runner,check,place,actually,everett,friday,family
magellan,status,youre,awesome,house,went,lol,weekend,xd,wants,trying,bored,tired,call,guys,christmas,person,sure,gonna,morning
choice,wealthy,everything,lost,family,son,weekend,keep,bored,bed,house,gonna,hours,mom,person,story,phone,ready,awesome,looking
stroller,slimming,goor,jive,stepbrother,odor,sharktopus,blackend,n,lol,xx,wee,xxx,watch,en,de,unforgivable,christmas,bed,shes
whe,godwhy,truee,perpetrator,manahawkin,offerin,tonightthat,lol,fateful,bed,gonna,house,miss,wanna,omigosh,youre,brandon,hours,mind,lord
ultrasound,boredd,heartburn,nico,alll,springer,dirtbag,vicious,oz,weeks,february,moco,aaaaaah,andres,adp,bored,overtly,wheezy,rearing,cox
lecture,revision,xcxa,lectures,loves,facebookers,looking,revising,kaylie,archie,tutorial,exam,caitie,win,literally,housemates,talking,chemistry,dye,shit
treasure,explore,escape,questions,crow,internal,correct,understood,location,push,outlet,os,creatures,doubting,challenge,matter,fling,lounge,honest,wheel
wme,lol,gonna,bored,sick,ready,steamed,dragonforce,weekend,working,yeah,went,tired,game,morning,miss,y,bed,n,de
patients,effective,borderline,process,social,include,buns,toto,suicidal,entirely,alfred,individual,russel,advocate,personality,african,intervention,de,le,ethical
removing,idont,sanford,molesting,managerial,atlas,empowerment,lord,colossians,heart,everything,fridays,circumstances,miss,morning,xcxwhen,praise,chopra,deepak,youxcx
lieu,grosso,ministre,woooooot,de,la,que,un,en,le,xcxa,et,mxcxamoire,family,lol,pas,se,hours,est,morning
colin,asylum,disturbed,nov,mormon,crud,bishop,chex,released,dec,xcxpeople,child,suspected,free,struggling,views,moderation,sick,winery,cholesterol
assisting,ludacris,froma,_,house,gonna,lol,tired,thank,went,awesome,shit,family,bed,fuck,guys,nice,friend,everything,status
wales,ios,halfprice,free,n,x,xd,que,de,sky,status,xcxa,bbc,family,y,s,fb,lol,paste,ur
sidebar,russia,apocalypse,upcoming,returned,ensure,regina,yearbook,youre,hurrah,screwed,news,julia,photos,ordeal,bbc,nice,zombie,listening,team
shaped,tux,dontcha,misunderstand,razorback,looonnngg,drivers,busy,unity,perfection,seek,tired,choice,ate,job,gonna,rest,youre,tunnel,fate
de,que,la,el,y,en,un,mi,gonna,youre,con,se,es,los,went,lo,tell,yeah,lot,xd
harley,arrogant,orange,doodle,jaded,inspires,advert,bluetooth,horoscopes,glares,immigrants,truthful,ridiculously,unrealistic,mums,squid,impose,deg,tories,bacteria
alcoholics,ef,myers,xd,status,och,jag,lol,da,game,x,pxcxa,lost,watching,att,na,thinking,wow,wants,everything
weekend,lol,morning,family,st,went,awesome,remember,start,beautiful,stupid,thank,end,snow,hell,trying,miss,russian,hours,thinking
tub,piles,particles,nuke,ahoy,passages,saturated,capabilities,gravy,spill,noooooooooooo,loaned,spider,emailed,passage,waking,homerun,lighter,leviticus,scooping
je,se,na,feeling,xcxee,yay,v,lol,xd,s,nite,morning,de,actually,si,za,weekend,class,youre,tak
yawn,ow,moods,bored,nelson,unfair,fashion,omg,poking,luvs,pplz,existed,hopelessly,sword,fck,stud,collide,peeling,cheeks,bothering
ftw,travels,neighbour,whee,word,ham,neighbours,aldana,cables,pedro,chihuahua,tram,annabelle,abusing,weekend,parma,outlaws,crazyyyy,identity,glazed
leopards,elevated,pronouns,dowdy,espnu,plotline,sparky,undercooked,discovery,godzilla,lol,morphin,hamilton,gunna,cornell,hour,actually,status,internet,sugarcoat
bfmv,hobbs,niamh,breakaway,extortionate,naz,notwell,watching,na,youre,xd,said,da,ko,bored,_,maybe,miss,lol,sa
n,di,e,la,che,xcxa,il,per,non,le,o,un,hour,youre,m,da,hours,class,status,si
n,lol,na,gonna,mind,ur,sa,youre,end,wow,smile,left,waiting,heart,lot,give,ka,music,watching,call
code,anime,alchemist,bleach,ep,fullmetal,gf,button,update,geass,whiny,probation,wanna,watching,brotherhood,honesty,willis,eraser,skeptical,smileys
stereotype,xx,thought,damn,xd,wow,seems,_,house,amazing,years,phone,looking,wants,paid,tired,social,weeks,watching,christmas
josh,dreamt,sim,relative,cpu,boss,vomit,cat,coral,mick,strobe,massive,calculator,mouse,rash,realisation,mistake,student,amused,inability
n,lol,gonna,shit,hell,saw,youre,head,give,xd,baby,morning,anything,friday,watching,hours,stop,fuck,damn,heart
ice,cream,watch,book,pan,krista,sims,reading,cake,cookie,sugar,ghost,awsome,popsicle,favorite,head,cookies,phineas,freddy,chocolate
youre,heart,everything,eyes,mind,tell,theres,live,fall,smile,give,youll,wanna,hold,gonna,dreams,youve,dream,die,forever
eat,meat,pineapple,canvas,wah,banana,smell,smells,loves,axe,crab,chocolate,tofu,sings,muffins,wagon,patricks,potatos,desert,xcxwe
dum,courtney,unrequited,callbacks,twirled,kaylee,trashing,mme,precocious,hurried,applesauce,examiners,deluded,secretly,avoiding,headbut,buttload,courtneys,diddly,glints
becca,cc,shea,nuclear,lens,reds,robert,merit,pretends,ww,aboard,tmac,county,hack,entertainment,supported,auditioned,yay,defeated,circuit
chemical,lasagna,tj,saterday,loren,smeared,manipulated,tjs,lyon,stade,bradley,insecurities,swaggin,depict,incredibored,session,olympique,midge,lemsip,highschool
hehe,lng,ung,nmn,tpos,ako,kc,ko,hnd,na,un,rin,hehehe,ulit,n,tlaga,knina,ngaun,pla,pero
deprivation,unworthy,ides,donno,taketh,rotor,sanjay,busride,likly,foreigners,lol,xd,maine,na,je,se,_,snow,bored,aaron
samantha,orlando,usa,allie,nyc,super,lollipop,excited,monologue,survey,tampa,coincidence,sandwhich,cruise,sams,starbucks,sam,game,possum,fort
christmas,merry,tequila,injury,stupid,chores,tiara,dining,juice,giving,table,ipad,enjoying,suffering,prospective,statistical,room,concert,awesome,call
carnival,keith,greg,snl,april,tumblr,lousy,tedious,winehouse,scuba,xcx_xcx,wailing,thth,unemployment,lick,mistook,th,gatherings,highlight,application
ni,pun,kan,miss,lah,selamat,kalau,tak,hati,x,sampai,rasa,sakit,n,kepada,oni,hap,kawan,care,nya
lol,c,salsabachata,gonna,wanna,th,tired,memy,youre,nice,everything,morning,miss,xd,hey,yeah,weekend,end,status,looking
fave,pee,neutral,intentions,alignment,fish,deemed,creature,rub,jj,lovexcx,demos,boss,counting,rum,midday,selfdestruction,angela,luckier,staten
jonny,neatly,romana,vede,reaver,dori,limba,winnings,trei,tired,cunosc,baun,lexie,happening,fighting,adrian,prieteni,vine,multi,hannah
nxcxao,eu,o,ao,xcxa,terra,hxcxa,de,manda,rosas,ir,sou,e,que,todo,pedi,vao,mas,nos,saudades
krishna,n,bldg,gonna,da,lol,ur,person,call,dat,status,sister,enough,girl,xd,guys,mind,ppl,give,goes
prick,frapped,book,round,cleaning,face,fuck,room,lol,tired,de,thinking,cassandra,buckfast,vision,looking,feels,hours,keep,status
ff,soto,beggars,form,wayi,truths,choosers,slumber,de,content,en,weekend,die,christmas,thank,n,mother,awesome,keep,picture
realizes,resources,saudis,premie,syn,creationxcx,stoops,svt,savagery,noveller,callas,pulsating,constrained,bibliotek,xcxaterfxcxatt,arbete,lxcxag,som,mate,na
math,break,finals,spring,midterm,class,study,homework,studying,final,snow,yay,exam,classes,computer,gonna,awesome,gmail,belt,register
jessica,wants,hawkins,episode,hetalia,glomp,emmie,times,yay,awesome,park,wishes,boooooooored,damn,kuni,screwin,dunno,noooooooo,alcohol,waaah
maui,sanger,enamored,watchtower,hazmat,vetrans,turnips,malted,woodall,aic,fredricksburg,mccaffrey,tardo,abrasive,hursday,manufactured,fetching,mils,predjudice,dallas
monkey,salamanca,booboo,flap,inflicted,wail,pps,needing,kittie,unchecked,wenever,ony,tricking,girlfriendboyfriend,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,humidifier,distroyed,flabby,eggshells,mermaids
chant,godd,pelican,wonxcxbt,teveel,therelol,whatxcxbs,mity,nowfuck,willedindependent,seawater,mysel,ahandfulthen,franklyn,vertrouwen,weekendy,curacao,jah,lol,retards
bored,lyfe,download,lol,fortunately,stupid,transport,wayy,evry,antisocial,meal,lyin,trains,dose,ibuprofen,tierd,deftones,working,fuckn,elves
puta,sagrada,de,que,o,la,fora,grandes,el,dias,se,y,en,un,para,lol,por,es,si,x
effin,ghost,preach,creepers,samurai,nursing,men,snot,gasp,thunder,payments,brrrrrrr,option,saviour,geocaching,tolerated,showers,splendor,snuggies,tgif
_,er,en,pxcxa,sa,youre,na,det,og,person,ng,til,ang,mom,heart,yay,status,awesome,haha,tired
jax,lambo,brits,offwow,mongoose,ashleigh,melons,pow,annihilated,youre,ja,ready,lol,maybe,end,hell,gonna,jos,making,awesome
dubstep,acoustic,comedians,womp,bearings,genital,cassarole,backgrounds,commericals,slasher,gadda,conforms,tanglewood,celeberties,neighboors,suffers,az,da,shit,lol
